sensor_id,value,measurement_timestamp,id
5faeb5589b2df8001b980308,1.48,2025-06-04T10:45:28.913000Z,161801
5faeb5589b2df8001b980308,0.75,2025-06-04T10:42:55.311000Z,161792
5faeb5589b2df8001b980308,0.75,2025-06-04T10:42:55.311000Z,161802
5faeb5589b2df8001b980308,0.93,2025-06-04T10:40:19.907000Z,161780
5faeb5589b2df8001b980308,0.93,2025-06-04T10:40:19.907000Z,161794
5faeb5589b2df8001b980308,0.65,2025-06-04T10:37:52.173000Z,161770
5faeb5589b2df8001b980308,0.65,2025-06-04T10:37:52.173000Z,161781
5faeb5589b2df8001b980308,1.15,2025-06-04T10:35:20.255000Z,161760
5faeb5589b2df8001b980308,1.15,2025-06-04T10:35:20.255000Z,161771
5faeb5589b2df8001b980308,0.55,2025-06-04T10:32:52.487000Z,161745
5faeb5589b2df8001b980308,0.55,2025-06-04T10:32:52.487000Z,161761
5faeb5589b2df8001b980308,0.7,2025-06-04T10:30:20.468000Z,161746
5faeb5589b2df8001b980308,1.0,2025-06-04T10:27:48.668000Z,161735
5faeb5589b2df8001b980308,1.0,2025-06-04T10:27:48.668000Z,161747
5faeb5589b2df8001b980308,0.8,2025-06-04T10:25:14.864000Z,161725
5faeb5589b2df8001b980308,0.8,2025-06-04T10:25:14.864000Z,161736
5faeb5589b2df8001b980308,0.73,2025-06-04T10:22:42.425000Z,161718
5faeb5589b2df8001b980308,0.73,2025-06-04T10:22:42.425000Z,161726
5faeb5589b2df8001b980308,1.1,2025-06-04T10:20:10.541000Z,161707
5faeb5589b2df8001b980308,1.1,2025-06-04T10:20:10.541000Z,161721
5faeb5589b2df8001b980308,0.7,2025-06-04T10:17:42.803000Z,161690
5faeb5589b2df8001b980308,0.7,2025-06-04T10:17:42.803000Z,161708
5faeb5589b2df8001b980308,1.08,2025-06-04T10:15:10.837000Z,161691
5faeb5589b2df8001b980308,1.15,2025-06-04T10:12:38.418000Z,161680
5faeb5589b2df8001b980308,1.15,2025-06-04T10:12:38.418000Z,161692
5faeb5589b2df8001b980308,0.95,2025-06-04T10:10:06.516000Z,150140
5faeb5589b2df8001b980308,0.95,2025-06-04T10:10:06.516000Z,155910
5faeb5589b2df8001b980308,0.95,2025-06-04T10:10:06.516000Z,158800
5faeb5589b2df8001b980308,0.95,2025-06-04T10:10:06.516000Z,159953
5faeb5589b2df8001b980308,0.95,2025-06-04T10:10:06.516000Z,161681
5faeb5589b2df8001b980308,1.42,2025-06-04T10:07:38.851000Z,150141
5faeb5589b2df8001b980308,1.42,2025-06-04T10:07:38.851000Z,155911
5faeb5589b2df8001b980308,1.42,2025-06-04T10:07:38.851000Z,158801
5faeb5589b2df8001b980308,1.42,2025-06-04T10:07:38.851000Z,159954
5faeb5589b2df8001b980308,1.4,2025-06-04T10:05:06.939000Z,150142
5faeb5589b2df8001b980308,1.4,2025-06-04T10:05:06.939000Z,155912
5faeb5589b2df8001b980308,1.4,2025-06-04T10:05:06.939000Z,158802
5faeb5589b2df8001b980308,1.4,2025-06-04T10:05:06.939000Z,159955
5faeb5589b2df8001b980308,0.95,2025-06-04T10:02:38.860000Z,150143
5faeb5589b2df8001b980308,0.95,2025-06-04T10:02:38.860000Z,155913
5faeb5589b2df8001b980308,0.95,2025-06-04T10:02:38.860000Z,158803
5faeb5589b2df8001b980308,0.95,2025-06-04T10:02:38.860000Z,159956
5faeb5589b2df8001b980308,1.58,2025-06-04T10:00:06.800000Z,150144
5faeb5589b2df8001b980308,1.58,2025-06-04T10:00:06.800000Z,155914
5faeb5589b2df8001b980308,1.58,2025-06-04T10:00:06.800000Z,158804
5faeb5589b2df8001b980308,1.58,2025-06-04T10:00:06.800000Z,159957
5faeb5589b2df8001b980308,1.4,2025-06-04T09:57:33.418000Z,150145
5faeb5589b2df8001b980308,1.4,2025-06-04T09:57:33.418000Z,155915
5faeb5589b2df8001b980308,1.4,2025-06-04T09:57:33.418000Z,158805
5faeb5589b2df8001b980308,1.4,2025-06-04T09:57:33.418000Z,159958
5faeb5589b2df8001b980308,1.0,2025-06-04T09:55:01.475000Z,150146
5faeb5589b2df8001b980308,1.0,2025-06-04T09:55:01.475000Z,155916
5faeb5589b2df8001b980308,1.0,2025-06-04T09:55:01.475000Z,158806
5faeb5589b2df8001b980308,1.0,2025-06-04T09:55:01.475000Z,159959
5faeb5589b2df8001b980308,1.38,2025-06-04T09:52:33.280000Z,150147
5faeb5589b2df8001b980308,1.38,2025-06-04T09:52:33.280000Z,155917
5faeb5589b2df8001b980308,1.38,2025-06-04T09:52:33.280000Z,158807
5faeb5589b2df8001b980308,1.38,2025-06-04T09:52:33.280000Z,159960
5faeb5589b2df8001b980308,0.9,2025-06-04T09:50:00.954000Z,150148
5faeb5589b2df8001b980308,0.9,2025-06-04T09:50:00.954000Z,155918
5faeb5589b2df8001b980308,0.9,2025-06-04T09:50:00.954000Z,158808
5faeb5589b2df8001b980308,0.9,2025-06-04T09:50:00.954000Z,159961
5faeb5589b2df8001b980308,0.65,2025-06-04T09:47:32.973000Z,150149
5faeb5589b2df8001b980308,0.65,2025-06-04T09:47:32.973000Z,155919
5faeb5589b2df8001b980308,0.65,2025-06-04T09:47:32.973000Z,158809
5faeb5589b2df8001b980308,0.65,2025-06-04T09:47:32.973000Z,159962
5faeb5589b2df8001b980308,0.68,2025-06-04T09:45:00.735000Z,150150
5faeb5589b2df8001b980308,0.68,2025-06-04T09:45:00.735000Z,155920
5faeb5589b2df8001b980308,0.68,2025-06-04T09:45:00.735000Z,158810
5faeb5589b2df8001b980308,0.68,2025-06-04T09:45:00.735000Z,159963
5faeb5589b2df8001b980308,0.7,2025-06-04T09:42:28.799000Z,150151
5faeb5589b2df8001b980308,0.7,2025-06-04T09:42:28.799000Z,155921
5faeb5589b2df8001b980308,0.7,2025-06-04T09:42:28.799000Z,158811
5faeb5589b2df8001b980308,0.7,2025-06-04T09:42:28.799000Z,159964
5faeb5589b2df8001b980308,0.8,2025-06-04T09:39:57.010000Z,150152
5faeb5589b2df8001b980308,0.8,2025-06-04T09:39:57.010000Z,155922
5faeb5589b2df8001b980308,0.8,2025-06-04T09:39:57.010000Z,158812
5faeb5589b2df8001b980308,0.8,2025-06-04T09:39:57.010000Z,159965
5faeb5589b2df8001b980308,0.82,2025-06-04T09:37:29.421000Z,150153
5faeb5589b2df8001b980308,0.82,2025-06-04T09:37:29.421000Z,155923
5faeb5589b2df8001b980308,0.82,2025-06-04T09:37:29.421000Z,158813
5faeb5589b2df8001b980308,0.82,2025-06-04T09:37:29.421000Z,159966
5faeb5589b2df8001b980308,0.7,2025-06-04T09:34:56.692000Z,150154
5faeb5589b2df8001b980308,0.7,2025-06-04T09:34:56.692000Z,155924
5faeb5589b2df8001b980308,0.7,2025-06-04T09:34:56.692000Z,158814
5faeb5589b2df8001b980308,0.7,2025-06-04T09:34:56.692000Z,159967
5faeb5589b2df8001b980308,1.05,2025-06-04T09:32:28.815000Z,150155
5faeb5589b2df8001b980308,1.05,2025-06-04T09:32:28.815000Z,155925
5faeb5589b2df8001b980308,1.05,2025-06-04T09:32:28.815000Z,158815
5faeb5589b2df8001b980308,1.05,2025-06-04T09:32:28.815000Z,159968
5faeb5589b2df8001b980308,0.85,2025-06-04T09:29:56.707000Z,150156
5faeb5589b2df8001b980308,0.85,2025-06-04T09:29:56.707000Z,155926
5faeb5589b2df8001b980308,0.85,2025-06-04T09:29:56.707000Z,158816
5faeb5589b2df8001b980308,0.85,2025-06-04T09:29:56.707000Z,159969
5faeb5589b2df8001b980308,1.3,2025-06-04T09:27:24.812000Z,150157
5faeb5589b2df8001b980308,1.3,2025-06-04T09:27:24.812000Z,155927
5faeb5589b2df8001b980308,1.3,2025-06-04T09:27:24.812000Z,158817
5faeb5589b2df8001b980308,1.3,2025-06-04T09:27:24.812000Z,159970
5faeb5589b2df8001b980308,1.73,2025-06-04T09:24:48.241000Z,150158
5faeb5589b2df8001b980308,1.73,2025-06-04T09:24:48.241000Z,155928
5faeb5589b2df8001b980308,1.73,2025-06-04T09:24:48.241000Z,158818
5faeb5589b2df8001b980308,1.73,2025-06-04T09:24:48.241000Z,159971
5faeb5589b2df8001b980308,1.13,2025-06-04T09:22:13.347000Z,150159
5faeb5589b2df8001b980308,1.13,2025-06-04T09:22:13.347000Z,155929
5faeb5589b2df8001b980308,1.13,2025-06-04T09:22:13.347000Z,158819
5faeb5589b2df8001b980308,1.13,2025-06-04T09:22:13.347000Z,159972
5faeb5589b2df8001b980308,1.3,2025-06-04T09:19:41.495000Z,150160
5faeb5589b2df8001b980308,1.3,2025-06-04T09:19:41.495000Z,155930
5faeb5589b2df8001b980308,1.3,2025-06-04T09:19:41.495000Z,158820
5faeb5589b2df8001b980308,1.3,2025-06-04T09:19:41.495000Z,159973
5faeb5589b2df8001b980308,0.95,2025-06-04T09:17:13.792000Z,150161
5faeb5589b2df8001b980308,0.95,2025-06-04T09:17:13.792000Z,155931
5faeb5589b2df8001b980308,0.95,2025-06-04T09:17:13.792000Z,158821
5faeb5589b2df8001b980308,0.95,2025-06-04T09:17:13.792000Z,159974
5faeb5589b2df8001b980308,1.5,2025-06-04T09:14:34.045000Z,150162
5faeb5589b2df8001b980308,1.5,2025-06-04T09:14:34.045000Z,155932
5faeb5589b2df8001b980308,1.5,2025-06-04T09:14:34.045000Z,158822
5faeb5589b2df8001b980308,1.5,2025-06-04T09:14:34.045000Z,159975
5faeb5589b2df8001b980308,1.23,2025-06-04T09:11:55.180000Z,150163
5faeb5589b2df8001b980308,1.23,2025-06-04T09:11:55.180000Z,155933
5faeb5589b2df8001b980308,1.23,2025-06-04T09:11:55.180000Z,158823
5faeb5589b2df8001b980308,1.23,2025-06-04T09:11:55.180000Z,159976
5faeb5589b2df8001b980308,1.45,2025-06-04T09:09:23.315000Z,150164
5faeb5589b2df8001b980308,1.45,2025-06-04T09:09:23.315000Z,155934
5faeb5589b2df8001b980308,1.45,2025-06-04T09:09:23.315000Z,158824
5faeb5589b2df8001b980308,1.45,2025-06-04T09:09:23.315000Z,159977
5faeb5589b2df8001b980308,0.95,2025-06-04T09:06:55.734000Z,150165
5faeb5589b2df8001b980308,0.95,2025-06-04T09:06:55.734000Z,155935
5faeb5589b2df8001b980308,0.95,2025-06-04T09:06:55.734000Z,158825
5faeb5589b2df8001b980308,0.95,2025-06-04T09:06:55.734000Z,159978
5faeb5589b2df8001b980308,1.1,2025-06-04T09:04:18.645000Z,150166
5faeb5589b2df8001b980308,1.1,2025-06-04T09:04:18.645000Z,155936
5faeb5589b2df8001b980308,1.1,2025-06-04T09:04:18.645000Z,158826
5faeb5589b2df8001b980308,1.1,2025-06-04T09:04:18.645000Z,159979
5faeb5589b2df8001b980308,0.7,2025-06-04T09:01:44.467000Z,150167
5faeb5589b2df8001b980308,0.7,2025-06-04T09:01:44.467000Z,155937
5faeb5589b2df8001b980308,0.7,2025-06-04T09:01:44.467000Z,158827
5faeb5589b2df8001b980308,0.7,2025-06-04T09:01:44.467000Z,159980
5faeb5589b2df8001b980308,1.33,2025-06-04T08:59:12.487000Z,150168
5faeb5589b2df8001b980308,1.33,2025-06-04T08:59:12.487000Z,155938
5faeb5589b2df8001b980308,1.33,2025-06-04T08:59:12.487000Z,158828
5faeb5589b2df8001b980308,1.33,2025-06-04T08:59:12.487000Z,159981
5faeb5589b2df8001b980308,0.68,2025-06-04T08:56:40.498000Z,150169
5faeb5589b2df8001b980308,0.68,2025-06-04T08:56:40.498000Z,155939
5faeb5589b2df8001b980308,0.68,2025-06-04T08:56:40.498000Z,158829
5faeb5589b2df8001b980308,0.68,2025-06-04T08:56:40.498000Z,159982
5faeb5589b2df8001b980308,1.17,2025-06-04T08:54:07.325000Z,150170
5faeb5589b2df8001b980308,1.17,2025-06-04T08:54:07.325000Z,155940
5faeb5589b2df8001b980308,1.17,2025-06-04T08:54:07.325000Z,158830
5faeb5589b2df8001b980308,1.17,2025-06-04T08:54:07.325000Z,159983
5faeb5589b2df8001b980308,1.3,2025-06-04T08:51:39.232000Z,150171
5faeb5589b2df8001b980308,1.3,2025-06-04T08:51:39.232000Z,155941
5faeb5589b2df8001b980308,1.3,2025-06-04T08:51:39.232000Z,158831
5faeb5589b2df8001b980308,1.3,2025-06-04T08:51:39.232000Z,159984
5faeb5589b2df8001b980308,1.08,2025-06-04T08:49:06.961000Z,150172
5faeb5589b2df8001b980308,1.08,2025-06-04T08:49:06.961000Z,155942
5faeb5589b2df8001b980308,1.08,2025-06-04T08:49:06.961000Z,158832
5faeb5589b2df8001b980308,1.08,2025-06-04T08:49:06.961000Z,159985
5faeb5589b2df8001b980308,0.8,2025-06-04T08:46:39.302000Z,150173
5faeb5589b2df8001b980308,0.8,2025-06-04T08:46:39.302000Z,155943
5faeb5589b2df8001b980308,0.8,2025-06-04T08:46:39.302000Z,158833
5faeb5589b2df8001b980308,0.8,2025-06-04T08:46:39.302000Z,159986
5faeb5589b2df8001b980308,0.7,2025-06-04T08:44:07.309000Z,150174
5faeb5589b2df8001b980308,0.7,2025-06-04T08:44:07.309000Z,155944
5faeb5589b2df8001b980308,0.7,2025-06-04T08:44:07.309000Z,158834
5faeb5589b2df8001b980308,0.7,2025-06-04T08:44:07.309000Z,159987
5faeb5589b2df8001b980308,0.8,2025-06-04T08:41:34.122000Z,150175
5faeb5589b2df8001b980308,0.8,2025-06-04T08:41:34.122000Z,155945
5faeb5589b2df8001b980308,0.8,2025-06-04T08:41:34.122000Z,158835
5faeb5589b2df8001b980308,0.8,2025-06-04T08:41:34.122000Z,159988
5faeb5589b2df8001b980308,0.93,2025-06-04T08:38:59.212000Z,150176
5faeb5589b2df8001b980308,0.93,2025-06-04T08:38:59.212000Z,155946
5faeb5589b2df8001b980308,0.93,2025-06-04T08:38:59.212000Z,158836
5faeb5589b2df8001b980308,0.93,2025-06-04T08:38:59.212000Z,159989
5faeb5589b2df8001b980308,0.9,2025-06-04T08:36:29.658000Z,150177
5faeb5589b2df8001b980308,0.9,2025-06-04T08:36:29.658000Z,155947
5faeb5589b2df8001b980308,0.9,2025-06-04T08:36:29.658000Z,158837
5faeb5589b2df8001b980308,0.9,2025-06-04T08:36:29.658000Z,159990
5faeb5589b2df8001b980308,0.98,2025-06-04T08:33:57.768000Z,150178
5faeb5589b2df8001b980308,0.98,2025-06-04T08:33:57.768000Z,155948
5faeb5589b2df8001b980308,0.98,2025-06-04T08:33:57.768000Z,158838
5faeb5589b2df8001b980308,0.98,2025-06-04T08:33:57.768000Z,159991
5faeb5589b2df8001b980308,1.33,2025-06-04T08:31:25.880000Z,150179
5faeb5589b2df8001b980308,1.33,2025-06-04T08:31:25.880000Z,155949
5faeb5589b2df8001b980308,1.33,2025-06-04T08:31:25.880000Z,158839
5faeb5589b2df8001b980308,1.33,2025-06-04T08:31:25.880000Z,159992
5faeb5589b2df8001b980308,1.48,2025-06-04T08:28:39.634000Z,150180
5faeb5589b2df8001b980308,1.48,2025-06-04T08:28:39.634000Z,155950
5faeb5589b2df8001b980308,1.48,2025-06-04T08:28:39.634000Z,158840
5faeb5589b2df8001b980308,1.48,2025-06-04T08:28:39.634000Z,159993
5faeb5589b2df8001b980308,1.58,2025-06-04T08:26:03.598000Z,150181
5faeb5589b2df8001b980308,1.58,2025-06-04T08:26:03.598000Z,155951
5faeb5589b2df8001b980308,1.58,2025-06-04T08:26:03.598000Z,158841
5faeb5589b2df8001b980308,1.58,2025-06-04T08:26:03.598000Z,159994
5faeb5589b2df8001b980308,1.2,2025-06-04T08:23:31.346000Z,150182
5faeb5589b2df8001b980308,1.2,2025-06-04T08:23:31.346000Z,155952
5faeb5589b2df8001b980308,1.2,2025-06-04T08:23:31.346000Z,158842
5faeb5589b2df8001b980308,1.2,2025-06-04T08:23:31.346000Z,159995
5faeb5589b2df8001b980308,0.8,2025-06-04T08:21:03.672000Z,150183
5faeb5589b2df8001b980308,0.8,2025-06-04T08:21:03.672000Z,155953
5faeb5589b2df8001b980308,0.8,2025-06-04T08:21:03.672000Z,158843
5faeb5589b2df8001b980308,0.8,2025-06-04T08:21:03.672000Z,159996
5faeb5589b2df8001b980308,0.88,2025-06-04T08:18:31.436000Z,150184
5faeb5589b2df8001b980308,0.88,2025-06-04T08:18:31.436000Z,155954
5faeb5589b2df8001b980308,0.88,2025-06-04T08:18:31.436000Z,158844
5faeb5589b2df8001b980308,0.88,2025-06-04T08:18:31.436000Z,159997
5faeb5589b2df8001b980308,1.73,2025-06-04T08:15:51.912000Z,150185
5faeb5589b2df8001b980308,1.73,2025-06-04T08:15:51.912000Z,155955
5faeb5589b2df8001b980308,1.73,2025-06-04T08:15:51.912000Z,158845
5faeb5589b2df8001b980308,1.73,2025-06-04T08:15:51.912000Z,159998
5faeb5589b2df8001b980308,1.35,2025-06-04T08:10:44.361000Z,150186
5faeb5589b2df8001b980308,1.35,2025-06-04T08:10:44.361000Z,155956
5faeb5589b2df8001b980308,1.35,2025-06-04T08:10:44.361000Z,158846
5faeb5589b2df8001b980308,1.35,2025-06-04T08:10:44.361000Z,159999
5faeb5589b2df8001b980308,0.77,2025-06-04T08:08:04.430000Z,150187
5faeb5589b2df8001b980308,0.77,2025-06-04T08:08:04.430000Z,155957
5faeb5589b2df8001b980308,0.77,2025-06-04T08:08:04.430000Z,158847
5faeb5589b2df8001b980308,0.77,2025-06-04T08:08:04.430000Z,160000
5faeb5589b2df8001b980308,0.77,2025-06-04T08:05:36.728000Z,150188
5faeb5589b2df8001b980308,0.77,2025-06-04T08:05:36.728000Z,155958
5faeb5589b2df8001b980308,0.77,2025-06-04T08:05:36.728000Z,158848
5faeb5589b2df8001b980308,0.77,2025-06-04T08:05:36.728000Z,160001
5faeb5589b2df8001b980308,1.05,2025-06-04T08:03:04.298000Z,150189
5faeb5589b2df8001b980308,1.05,2025-06-04T08:03:04.298000Z,155959
5faeb5589b2df8001b980308,1.05,2025-06-04T08:03:04.298000Z,158849
5faeb5589b2df8001b980308,1.05,2025-06-04T08:03:04.298000Z,160002
5faeb5589b2df8001b980308,1.0,2025-06-04T08:00:25.166000Z,150190
5faeb5589b2df8001b980308,1.0,2025-06-04T08:00:25.166000Z,155960
5faeb5589b2df8001b980308,1.0,2025-06-04T08:00:25.166000Z,158850
5faeb5589b2df8001b980308,1.0,2025-06-04T08:00:25.166000Z,160003
5faeb5589b2df8001b980308,1.35,2025-06-04T07:57:36.005000Z,150191
5faeb5589b2df8001b980308,1.35,2025-06-04T07:57:36.005000Z,155961
5faeb5589b2df8001b980308,1.35,2025-06-04T07:57:36.005000Z,158851
5faeb5589b2df8001b980308,1.35,2025-06-04T07:57:36.005000Z,160004
5faeb5589b2df8001b980308,1.1,2025-06-04T07:54:50.204000Z,150192
5faeb5589b2df8001b980308,1.1,2025-06-04T07:54:50.204000Z,155962
5faeb5589b2df8001b980308,1.1,2025-06-04T07:54:50.204000Z,158852
5faeb5589b2df8001b980308,1.1,2025-06-04T07:54:50.204000Z,160005
5faeb5589b2df8001b980308,1.13,2025-06-04T07:52:18.389000Z,150193
5faeb5589b2df8001b980308,1.13,2025-06-04T07:52:18.389000Z,155963
5faeb5589b2df8001b980308,1.13,2025-06-04T07:52:18.389000Z,158853
5faeb5589b2df8001b980308,1.13,2025-06-04T07:52:18.389000Z,160006
5faeb5589b2df8001b980308,1.35,2025-06-04T07:49:45.254000Z,150194
5faeb5589b2df8001b980308,1.35,2025-06-04T07:49:45.254000Z,155964
5faeb5589b2df8001b980308,1.35,2025-06-04T07:49:45.254000Z,158854
5faeb5589b2df8001b980308,1.35,2025-06-04T07:49:45.254000Z,160007
5faeb5589b2df8001b980308,1.83,2025-06-04T07:47:00.186000Z,150195
5faeb5589b2df8001b980308,1.83,2025-06-04T07:47:00.186000Z,155965
5faeb5589b2df8001b980308,1.83,2025-06-04T07:47:00.186000Z,158855
5faeb5589b2df8001b980308,1.83,2025-06-04T07:47:00.186000Z,160008
5faeb5589b2df8001b980308,1.58,2025-06-04T07:44:26.033000Z,150196
5faeb5589b2df8001b980308,1.58,2025-06-04T07:44:26.033000Z,155966
5faeb5589b2df8001b980308,1.58,2025-06-04T07:44:26.033000Z,158856
5faeb5589b2df8001b980308,1.58,2025-06-04T07:44:26.033000Z,160009
5faeb5589b2df8001b980308,1.2,2025-06-04T07:41:43.482000Z,150197
5faeb5589b2df8001b980308,1.2,2025-06-04T07:41:43.482000Z,155967
5faeb5589b2df8001b980308,1.2,2025-06-04T07:41:43.482000Z,158857
5faeb5589b2df8001b980308,1.2,2025-06-04T07:41:43.482000Z,160010
5faeb5589b2df8001b980308,1.25,2025-06-04T07:39:09.974000Z,150198
5faeb5589b2df8001b980308,1.25,2025-06-04T07:39:09.974000Z,155968
5faeb5589b2df8001b980308,1.25,2025-06-04T07:39:09.974000Z,158858
5faeb5589b2df8001b980308,1.25,2025-06-04T07:39:09.974000Z,160011
5faeb5589b2df8001b980308,0.85,2025-06-04T07:36:37.719000Z,150199
5faeb5589b2df8001b980308,0.85,2025-06-04T07:36:37.719000Z,155969
5faeb5589b2df8001b980308,0.85,2025-06-04T07:36:37.719000Z,158859
5faeb5589b2df8001b980308,0.85,2025-06-04T07:36:37.719000Z,160012
5faeb5589b2df8001b980308,1.45,2025-06-04T07:34:09.532000Z,150200
5faeb5589b2df8001b980308,1.45,2025-06-04T07:34:09.532000Z,155970
5faeb5589b2df8001b980308,1.45,2025-06-04T07:34:09.532000Z,158860
5faeb5589b2df8001b980308,1.45,2025-06-04T07:34:09.532000Z,160013
5faeb5589b2df8001b980308,1.4,2025-06-04T07:31:37.428000Z,150201
5faeb5589b2df8001b980308,1.4,2025-06-04T07:31:37.428000Z,155971
5faeb5589b2df8001b980308,1.4,2025-06-04T07:31:37.428000Z,158861
5faeb5589b2df8001b980308,1.4,2025-06-04T07:31:37.428000Z,160014
5faeb5589b2df8001b980308,1.1,2025-06-04T07:29:09.683000Z,150202
5faeb5589b2df8001b980308,1.1,2025-06-04T07:29:09.683000Z,155972
5faeb5589b2df8001b980308,1.1,2025-06-04T07:29:09.683000Z,158862
5faeb5589b2df8001b980308,1.1,2025-06-04T07:29:09.683000Z,160015
5faeb5589b2df8001b980308,1.23,2025-06-04T07:26:37.491000Z,150203
5faeb5589b2df8001b980308,1.23,2025-06-04T07:26:37.491000Z,155973
5faeb5589b2df8001b980308,1.23,2025-06-04T07:26:37.491000Z,158863
5faeb5589b2df8001b980308,1.23,2025-06-04T07:26:37.491000Z,160016
5faeb5589b2df8001b980308,1.08,2025-06-04T07:24:05.568000Z,150204
5faeb5589b2df8001b980308,1.08,2025-06-04T07:24:05.568000Z,155974
5faeb5589b2df8001b980308,1.08,2025-06-04T07:24:05.568000Z,158864
5faeb5589b2df8001b980308,1.08,2025-06-04T07:24:05.568000Z,160017
5faeb5589b2df8001b980308,0.82,2025-06-04T07:21:33.762000Z,150205
5faeb5589b2df8001b980308,0.82,2025-06-04T07:21:33.762000Z,155975
5faeb5589b2df8001b980308,0.82,2025-06-04T07:21:33.762000Z,158865
5faeb5589b2df8001b980308,0.82,2025-06-04T07:21:33.762000Z,160018
5faeb5589b2df8001b980308,1.27,2025-06-04T07:19:06.146000Z,150206
5faeb5589b2df8001b980308,1.27,2025-06-04T07:19:06.146000Z,155976
5faeb5589b2df8001b980308,1.27,2025-06-04T07:19:06.146000Z,158866
5faeb5589b2df8001b980308,1.27,2025-06-04T07:19:06.146000Z,160019
5faeb5589b2df8001b980308,1.63,2025-06-04T07:16:34.139000Z,150207
5faeb5589b2df8001b980308,1.63,2025-06-04T07:16:34.139000Z,155977
5faeb5589b2df8001b980308,1.63,2025-06-04T07:16:34.139000Z,158867
5faeb5589b2df8001b980308,1.63,2025-06-04T07:16:34.139000Z,160020
5faeb5589b2df8001b980308,0.93,2025-06-04T07:14:06.543000Z,150208
5faeb5589b2df8001b980308,0.93,2025-06-04T07:14:06.543000Z,155978
5faeb5589b2df8001b980308,0.93,2025-06-04T07:14:06.543000Z,158868
5faeb5589b2df8001b980308,0.93,2025-06-04T07:14:06.543000Z,160021
5faeb5589b2df8001b980308,1.15,2025-06-04T07:11:34.603000Z,150209
5faeb5589b2df8001b980308,1.15,2025-06-04T07:11:34.603000Z,155979
5faeb5589b2df8001b980308,1.15,2025-06-04T07:11:34.603000Z,158869
5faeb5589b2df8001b980308,1.15,2025-06-04T07:11:34.603000Z,160022
5faeb5589b2df8001b980308,1.25,2025-06-04T07:09:02.395000Z,150210
5faeb5589b2df8001b980308,1.25,2025-06-04T07:09:02.395000Z,155980
5faeb5589b2df8001b980308,1.25,2025-06-04T07:09:02.395000Z,158870
5faeb5589b2df8001b980308,1.25,2025-06-04T07:09:02.395000Z,160023
5faeb5589b2df8001b980308,1.07,2025-06-04T07:06:30.328000Z,150211
5faeb5589b2df8001b980308,1.07,2025-06-04T07:06:30.328000Z,155981
5faeb5589b2df8001b980308,1.07,2025-06-04T07:06:30.328000Z,158871
5faeb5589b2df8001b980308,1.07,2025-06-04T07:06:30.328000Z,160024
5faeb5589b2df8001b980308,1.33,2025-06-04T07:04:01.015000Z,150212
5faeb5589b2df8001b980308,1.33,2025-06-04T07:04:01.015000Z,155982
5faeb5589b2df8001b980308,1.33,2025-06-04T07:04:01.015000Z,158872
5faeb5589b2df8001b980308,1.33,2025-06-04T07:04:01.015000Z,160025
5faeb5589b2df8001b980308,1.33,2025-06-04T07:01:28.427000Z,150213
5faeb5589b2df8001b980308,1.33,2025-06-04T07:01:28.427000Z,155983
5faeb5589b2df8001b980308,1.33,2025-06-04T07:01:28.427000Z,158873
5faeb5589b2df8001b980308,1.33,2025-06-04T07:01:28.427000Z,160026
5faeb5589b2df8001b980308,1.08,2025-06-04T06:59:00.725000Z,150214
5faeb5589b2df8001b980308,1.08,2025-06-04T06:59:00.725000Z,155984
5faeb5589b2df8001b980308,1.08,2025-06-04T06:59:00.725000Z,158874
5faeb5589b2df8001b980308,1.08,2025-06-04T06:59:00.725000Z,160027
5faeb5589b2df8001b980308,0.75,2025-06-04T06:56:28.435000Z,150215
5faeb5589b2df8001b980308,0.75,2025-06-04T06:56:28.435000Z,155985
5faeb5589b2df8001b980308,0.75,2025-06-04T06:56:28.435000Z,158875
5faeb5589b2df8001b980308,0.75,2025-06-04T06:56:28.435000Z,160028
5faeb5589b2df8001b980308,1.35,2025-06-04T06:53:56.329000Z,150216
5faeb5589b2df8001b980308,1.35,2025-06-04T06:53:56.329000Z,155986
5faeb5589b2df8001b980308,1.35,2025-06-04T06:53:56.329000Z,158876
5faeb5589b2df8001b980308,1.35,2025-06-04T06:53:56.329000Z,160029
5faeb5589b2df8001b980308,1.2,2025-06-04T06:51:24.440000Z,150217
5faeb5589b2df8001b980308,1.2,2025-06-04T06:51:24.440000Z,155987
5faeb5589b2df8001b980308,1.2,2025-06-04T06:51:24.440000Z,158877
5faeb5589b2df8001b980308,1.2,2025-06-04T06:51:24.440000Z,160030
5faeb5589b2df8001b980308,1.45,2025-06-04T06:48:55.039000Z,150218
5faeb5589b2df8001b980308,1.45,2025-06-04T06:48:55.039000Z,155988
5faeb5589b2df8001b980308,1.45,2025-06-04T06:48:55.039000Z,158878
5faeb5589b2df8001b980308,1.45,2025-06-04T06:48:55.039000Z,160031
5faeb5589b2df8001b980308,0.8,2025-06-04T06:46:20.489000Z,150219
5faeb5589b2df8001b980308,0.8,2025-06-04T06:46:20.489000Z,155989
5faeb5589b2df8001b980308,0.8,2025-06-04T06:46:20.489000Z,158879
5faeb5589b2df8001b980308,0.8,2025-06-04T06:46:20.489000Z,160032
5faeb5589b2df8001b980308,2.08,2025-06-04T06:43:52.800000Z,150220
5faeb5589b2df8001b980308,2.08,2025-06-04T06:43:52.800000Z,155990
5faeb5589b2df8001b980308,2.08,2025-06-04T06:43:52.800000Z,158880
